#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   15.041097737  -55.912443000
   -2.951193099    6.151822750  -36.743244493
   -2.760793544    1.228244275  -15.308585527
   -2.570393989    0.055709835    1.718299590
   -2.379994435    1.305623601    9.700672224
   -2.189594880    3.119312301    7.901919710
   -1.999195325    3.912039870   -0.123778601
   -1.808795770    3.080293756   -8.011300279
   -1.618396215    1.264396177   -9.635377998
   -1.427996661    0.000000000   -2.161248530
   -1.237597106    0.911985116   12.542382905
   -1.047197551    4.897624680   29.071555233
   -0.856797996   11.723188461   41.373075655
   -0.666398442   20.148881319   45.446991814
   -0.475998887   28.455313637   40.159570363
   -0.285599332   34.940860955   26.657919359
   -0.095199777   38.252746112    7.310534141
    0.095199777   37.579274659  -14.551199771
    0.285599332   32.856516855  -34.315288769
    0.475998887   25.024033232  -46.192268703
    0.666398442   16.129222001  -44.785791793
    0.856797996    8.994181175  -27.820589981
    1.047197551    6.358210333    1.499514442
    1.237597106    9.821159985   34.524333583
    1.427996661   19.058195047   60.431912856
    1.618396215   31.846409763   70.833753681
    1.808795770   44.864881387   62.933920167
    1.999195325   54.841833583   39.788444424
    2.189594880   59.485005034    8.217697413
    2.379994435   57.937763950  -23.988074560
    2.570393989   50.753209164  -49.984981860
    2.760793544   39.610442030  -64.962811692
    2.951193099   26.872026889  -66.648878230
