#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.711086765  -53.764151049
   -2.951193099    6.291374756  -34.273884716
   -2.760793544    1.750930129  -13.956462102
   -2.570393989    0.690546196    1.528508362
   -2.379994435    1.799102857    8.507506355
   -2.189594880    3.362974073    6.577950357
   -1.999195325    3.943177418   -0.971347248
   -1.808795770    3.009873950   -8.248478507
   -1.618396215    1.197664740   -9.422601275
   -1.427996661    0.000000000   -1.764725392
   -1.237597106    0.986951493   12.834956052
   -1.047197551    4.998869935   28.978047867
   -0.856797996   11.754140917   40.692664569
   -0.666398442   19.995407898   44.206864155
   -0.475998887   28.038505800   38.700238207
   -0.285599332   34.272132617   25.547338149
   -0.095199777   37.457376069    7.124921839
    0.095199777   36.865045065  -13.546205661
    0.285599332   32.430125966  -32.422073704
    0.475998887   24.979592118  -44.263116081
    0.666398442   16.377383575  -43.805743715
    0.856797996    9.299341392  -28.231233875
    1.047197551    6.491516434    0.256312858
    1.237597106    9.745023277   33.791723256
    1.427996661   18.998162387   61.440927053
    1.618396215   32.166519842   73.676699568
    1.808795770   45.804279357   66.244660537
    1.999195325   56.295441691   41.529178546
    2.189594880   61.007674843    7.085423654
    2.379994435   58.993488658  -27.570557847
    2.570393989   51.043829021  -54.081736412
    2.760793544   39.251790233  -67.416434577
    2.951193099   26.296656941  -66.468184494
