#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.835587775  -53.800046815
   -2.951193099    6.412453535  -34.303325821
   -2.760793544    1.857032776  -14.102297255
   -2.570393989    0.757725602    1.271598435
   -2.379994435    1.816038307    8.252992926
   -2.189594880    3.342591207    6.449973479
   -1.999195325    3.914161790   -0.941343342
   -1.808795770    2.996088940   -8.138128240
   -1.618396215    1.201916343   -9.369546830
   -1.427996661    0.000000000   -1.884167029
   -1.237597106    0.944545430   12.499250213
   -1.047197551    4.874705356   28.460120716
   -0.856797996   11.520851768   40.078122857
   -0.666398442   19.644827010   43.605002663
   -0.475998887   27.583437982   38.217195250
   -0.285599332   33.744396324   25.276525499
   -0.095199777   36.904659646    7.135248868
    0.095199777   36.344187485  -13.232746966
    0.285599332   31.994154955  -31.868324219
    0.475998887   24.659366816  -43.639204707
    0.666398442   16.165402345  -43.332292537
    0.856797996    9.150408200  -28.060585275
    1.047197551    6.347278010    0.152658321
    1.237597106    9.571813371   33.634680806
    1.427996661   18.813569987   61.515688228
    1.618396215   32.033200591   74.139391053
    1.808795770   45.790904185   66.998297757
    1.999195325   56.430393428   42.270962076
    2.189594880   61.257640626    7.507283741
    2.379994435   59.283074438  -27.580948081
    2.570393989   51.300678992  -54.382939984
    2.760793544   39.444874722  -67.747727671
    2.951193099   26.439942086  -66.648749706
