#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.587203920  -54.864683076
   -2.951193099    5.984951079  -35.046308020
   -2.760793544    1.341673474  -14.246733136
   -2.570393989    0.269326616    1.680672401
   -2.379994435    1.433781014    8.917689202
   -2.189594880    3.083132428    7.043454262
   -1.999195325    3.747217401   -0.563692710
   -1.808795770    2.884481720   -7.907605875
   -1.618396215    1.134033691   -9.099091729
   -1.427996661    0.000000000   -1.400083772
   -1.237597106    1.063983982   13.294449533
   -1.047197551    5.176691691   29.590762321
   -0.856797996   12.066732280   41.502474101
   -0.666398442   20.481670176   45.217978012
   -0.475998887   28.732078729   39.852628512
   -0.285599332   35.189321180   26.724706844
   -0.095199777   38.589482781    8.190345868
    0.095199777   38.180044986  -12.695461444
    0.285599332   33.884420551  -31.799464224
    0.475998887   26.537042033  -43.777807611
    0.666398442   18.025025209  -43.317409826
    0.856797996   11.046769430  -27.664976127
    1.047197551    8.347464337    0.802169947
    1.237597106   11.682199105   34.049648708
    1.427996661   20.932624721   61.121211115
    1.618396215   33.973753877   72.671988166
    1.808795770   47.366965856   64.737541014
    1.999195325   57.552275440   39.895135138
    2.189594880   61.968111086    5.650955309
    2.379994435   59.708012599  -28.721785845
    2.570393989   51.554682566  -55.098903231
    2.760793544   39.564842991  -68.492889166
    2.951193099   26.393765774  -67.642685669
