#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   15.698731616  -55.752619569
   -2.951193099    6.893364776  -36.192431879
   -2.760793544    2.045648723  -15.185373443
   -2.570393989    0.828143731    1.103468545
   -2.379994435    1.907730211    8.574339424
   -2.189594880    3.496180413    6.721494631
   -1.999195325    4.088916959   -0.999757284
   -1.808795770    3.129942762   -8.471906398
   -1.618396215    1.262349510   -9.747415323
   -1.427996661    0.000000000   -2.076639132
   -1.237597106    0.935927750   12.657438310
   -1.047197551    4.937705324   29.094828474
   -0.856797996   11.756640984   41.277735059
   -0.666398442   20.161456942   45.348264814
   -0.475998887   28.466719003   40.279431527
   -0.285599332   35.015903573   27.220415117
   -0.095199777   38.488806625    8.413841788
    0.095199777   38.069910256  -13.045311140
    0.285599332   33.643554216  -32.803579875
    0.475998887   26.057914509  -45.210614263
    0.666398442   17.266135907  -44.736564356
    0.856797996   10.053517618  -28.642490394
    1.047197551    7.226936407    0.458591415
    1.237597106   10.550456710   34.248412149
    1.427996661   19.872726826   61.653923781
    1.618396215   33.037403002   73.448317160
    1.808795770   46.609994149   65.887560476
    1.999195325   57.066003162   41.622991460
    2.189594880   61.867754593    7.954690605
    2.379994435   60.073293244  -26.215390012
    2.570393989   52.365486153  -53.028066563
    2.760793544   40.681119150  -67.414203236
    2.951193099   27.604472253  -67.707918014
