#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   15.235894409  -55.908727962
   -2.951193099    6.422055005  -36.145358250
   -2.760793544    1.593962527  -15.042615915
   -2.570393989    0.408229777    1.289609365
   -2.379994435    1.528329664    8.818895175
   -2.189594880    3.171793846    7.057774401
   -1.999195325    3.837832545   -0.570630435
   -1.808795770    2.965709129   -7.999075714
   -1.618396215    1.186327709   -9.305796802
   -1.427996661    0.000000000   -1.730975105
   -1.237597106    0.990425910   12.877835036
   -1.047197551    5.022473485   29.192418288
   -0.856797996   11.849438812   41.265178405
   -0.666398442   20.242401917   45.237068105
   -0.475998887   28.518095073   40.081451657
   -0.285599332   35.023557717   26.964673086
   -0.095199777   38.447023692    8.160098942
    0.095199777   37.986636956  -13.217003655
    0.285599332   33.540749090  -32.833162701
    0.475998887   25.963552324  -45.098959872
    0.666398442   17.201801776  -44.546984781
    0.856797996   10.026337992  -28.453894569
    1.047197551    7.232247388    0.610771227
    1.237597106   10.583269233   34.391431634
    1.427996661   19.936013165   61.836399500
    1.618396215   33.139538243   73.662637819
    1.808795770   46.748936771   66.036174314
    1.999195325   57.214885346   41.552772916
    2.189594880   61.973218329    7.559538258
    2.379994435   60.073745467  -26.906542417
    2.570393989   52.219279144  -53.843593546
    2.760793544   40.386360484  -68.125246033
    2.951193099   27.198138164  -68.153211113
