#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   15.242387535  -56.384362106
   -2.951193099    6.267874293  -37.143611387
   -2.760793544    1.283604268  -15.527495191
   -2.570393989    0.088500371    1.701655805
   -2.379994435    1.347423315    9.792418771
   -2.189594880    3.178096213    7.970684107
   -1.999195325    3.974225583   -0.160215577
   -1.808795770    3.125802278   -8.140794598
   -1.618396215    1.283195334   -9.770585992
   -1.427996661    0.000000000   -2.208818658
   -1.237597106    0.914982724   12.631579457
   -1.047197551    4.930753534   29.300446978
   -0.856797996   11.813133302   41.742338568
   -0.666398442   20.324397603   45.981228991
   -0.475998887   28.750322026   40.881635110
   -0.285599332   35.389605825   27.540987933
   -0.095199777   38.877127417    8.251944421
    0.095199777   38.377553180  -13.681444573
    0.285599332   33.807477056  -33.578236869
    0.475998887   26.106721559  -45.525270029
    0.666398442   17.342903706  -44.056631968
    0.856797996   10.358489960  -26.968203778
    1.047197551    7.888098944    2.349257643
    1.237597106   11.489854770   35.079583023
    1.427996661   20.778926887   60.384342755
    1.618396215   33.488258195   70.057942507
    1.808795770   46.299561729   61.581121729
    1.999195325   55.992227224   38.223946829
    2.189594880   60.348444670    6.827855527
    2.379994435   58.571421354  -24.992258030
    2.570393989   51.231645337  -50.630531223
    2.760793544   39.986106821  -65.427868016
    2.951193099   27.161978671  -67.100516314
