#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.452725874  -54.718417764
   -2.951193099    5.873530357  -34.956781393
   -2.760793544    1.240838462  -14.222602280
   -2.570393989    0.169571023    1.675501010
   -2.379994435    1.334553910    8.935460938
   -2.189594880    2.992319702    7.116491397
   -1.999195325    3.675408562   -0.440771851
   -1.808795770    2.838347607   -7.767173931
   -1.618396215    1.113580416   -8.976394063
   -1.427996661    0.000000000   -1.309756653
   -1.237597106    1.078391768   13.357073710
   -1.047197551    5.201389134   29.637864668
   -0.856797996   12.099491192   41.540055662
   -0.666398442   20.520278276   45.239865598
   -0.475998887   28.772425695   39.846639515
   -0.285599332   35.225111463   26.681544065
   -0.095199777   38.613490950    8.108989777
    0.095199777   38.185569179  -12.807129403
    0.285599332   33.866572638  -31.931183151
    0.475998887   26.493150865  -43.917318468
    0.666398442   17.955036709  -43.449454240
    0.856797996   10.953886953  -27.770235813
    1.047197551    8.238642011    0.741746755
    1.237597106   11.566721578   34.038961111
    1.427996661   20.818545669   61.140954481
    1.618396215   33.863188352   72.681239685
    1.808795770   47.253645876   64.694028811
    1.999195325   57.424215478   39.785303059
    2.189594880   61.815044752    5.506365242
    2.379994435   59.529241583  -28.835612472
    2.570393989   51.362181206  -55.122459859
    2.760793544   39.378185757  -68.410830490
    2.951193099   26.230055914  -67.494042154
