#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.877090468  -55.552066183
   -2.951193099    6.076057319  -36.249774455
   -2.760793544    1.231393697  -15.013670164
   -2.570393989    0.086982418    1.719825360
   -2.379994435    1.317350549    9.519747598
   -2.189594880    3.093383258    7.711653160
   -1.999195325    3.858984800   -0.205041801
   -1.808795770    3.024723543   -7.957932479
   -1.618396215    1.229635232   -9.485599046
   -1.427996661    0.000000000   -1.960295252
   -1.237597106    0.952252812   12.751199265
   -1.047197551    4.976481955   29.260020517
   -0.856797996   11.835366923   41.532249937
   -0.666398442   20.290184015   45.599638601
   -0.475998887   28.629696212   40.364028610
   -0.285599332   35.166072835   26.994391471
   -0.095199777   38.561122444    7.849198773
    0.095199777   38.011868928  -13.794141873
    0.285599332   33.449452822  -33.407554344
    0.475998887   25.794176891  -45.266607592
    0.666398442   17.066612837  -43.976283855
    0.856797996   10.069934087  -27.179939046
    1.047197551    7.543265431    2.018984511
    1.237597106   11.100698550   35.000492044
    1.427996661   20.424643558   60.848881958
    1.618396215   33.272779191   70.996892339
    1.808795770   46.274498019   62.539484518
    1.999195325   56.104927689   38.625892853
    2.189594880   60.457598247    6.368374012
    2.379994435   58.524752074  -26.103142429
    2.570393989   50.958790048  -51.783515434
    2.760793544   39.541324863  -66.005616227
    2.951193099   26.686352333  -66.851180832
