#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.839326675  -54.549523151
   -2.951193099    6.286181714  -34.859213769
   -2.760793544    1.662468059  -14.233857346
   -2.570393989    0.576561649    1.526596868
   -2.379994435    1.700491329    8.652948509
   -2.189594880    3.294624680    6.737562134
   -1.999195325    3.900551260   -0.862717965
   -1.808795770    2.983165362   -8.183864383
   -1.618396215    1.182246027   -9.357730428
   -1.427996661    0.000000000   -1.653016285
   -1.237597106    1.015382135   13.032920661
   -1.047197551    5.076233487   29.303489280
   -0.856797996   11.908088203   41.175814500
   -0.666398442   20.256721904   44.849000869
   -0.475998887   28.434137422   39.459753937
   -0.285599332   34.817451551   26.347894030
   -0.095199777   38.151587058    7.878819013
    0.095199777   37.692213151  -12.907496343
    0.285599332   33.365690841  -31.918624903
    0.475998887   26.000711834  -43.856625022
    0.666398442   17.471941457  -43.426974450
    0.856797996   10.466780504  -27.839465626
    1.047197551    7.731574414    0.613839733
    1.237597106   11.039280194   33.977980892
    1.427996661   20.298661521   61.303462285
    1.618396215   33.403911861   73.158328662
    1.808795770   46.913456240   65.447627369
    1.999195325   57.242445018   40.663714963
    2.189594880   61.797943782    6.327963442
    2.379994435   59.653179215  -28.189093945
    2.570393989   51.590433289  -54.671426448
    2.760793544   39.677675123  -68.104845982
    2.951193099   26.579269952  -67.270273334
