#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.564202171  -53.319996050
   -2.951193099    6.219720451  -33.946637665
   -2.760793544    1.725041287  -13.811625599
   -2.570393989    0.677276432    1.525653142
   -2.379994435    1.779855680    8.462563515
   -2.189594880    3.339961997    6.591015424
   -1.999195325    3.930782701   -0.880355460
   -1.808795770    3.017492222   -8.145946643
   -1.618396215    1.216816891   -9.426291308
   -1.427996661    0.000000000   -1.981778832
   -1.237597106    0.920935408   12.348382173
   -1.047197551    4.815202605   28.232881407
   -0.856797996   11.409225214   39.759596762
   -0.666398442   19.464000980   43.200768241
   -0.475998887   27.319190023   37.751988854
   -0.285599332   33.387466947   24.773573498
   -0.095199777   36.448869067    6.602832050
    0.095199777   35.783824735  -13.795147975
    0.285599332   31.324605130  -32.444779939
    0.475998887   23.882573665  -44.175758609
    0.666398442   15.296151548  -43.751692279
    0.856797996    8.217153844  -28.306565189
    1.047197551    5.383483785    0.072183245
    1.237597106    8.602710105   33.646261998
    1.427996661   17.847999696   61.531219781
    1.618396215   31.067408258   74.126329181
    1.808795770   44.823588624   67.013725842
    1.999195325   55.477791653   42.431186973
    2.189594880   60.357375650    7.907753795
    2.379994435   58.482698443  -26.938855084
    2.570393989   50.637786504  -53.602858960
    2.760793544   38.931606119  -66.979306723
    2.951193099   26.062014893  -66.007925092
